id,name,price,city,state,zip_code
xcmmTXhuMx2fZF2Bt69F4w,Point Brugge Café,$$,Pittsburgh,PA,15206
dMnAXZ3XPMNgAQ9BwXCFBA,Scratch & Co,$$,Pittsburgh,PA,15212
_VHU9KZUHRLp2Hc2JOKlYg,Cioppino,$$$,Pittsburgh,PA,15222
dLc1d1zwd1Teu2QED5TmlA,Noodlehead,$$,Pittsburgh,PA,15206
vNQkym5qZ-E-4AJ4IQ5JEg,Alla Famiglia,$$$$,Pittsburgh,PA,15210
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,$$,Pittsburgh,PA,15203
gkR_X3INE6Rr-TuM4ynhzQ,Cinderlands Foederhouse,$$,Pittsburgh,PA,15201
kBCkW0-91QnxwbKqRbsZDg,Tupelo Honey Southern Kitchen & Bar,$$,Pittsburgh,PA,15219
z4EIzLJlGd7gyje1Q_hKtw,Federal Galley,$$,Pittsburgh,PA,15212
e9KXojla4OuVP7qcC5LNsg,Union Grill,$$,Pittsburgh,PA,15213
MdpoKByQGwhCb9ZWaPxUXg,The Forge,,Pittsburgh,PA,15201
gs4NP7lZ-71AFTFQ-5Thhg,Bonfire,$$,Pittsburgh,PA,15203
SvCjBtbN1cKElDKPTw9dOA,Monterey Bay Fish Grotto,$$$$,Pittsburgh,PA,15211
HGtJeZ5ifqRwknvsBlB8fQ,Tocayo Taqueria & Tequila,$$,Pittsburgh,PA,15232
WZDQqw960DaMWDyPbtRFtA,Dancing Crab Thai Noodle House,$$,Pittsburgh,PA,15203
lNVg4jtfTEIAtOkA_0aEPQ,Emporio: A Meatball Joint,$$,Pittsburgh,PA,15222
3dyO9LrC9x-qJ2ZpbL9FZA,Soju,$$,Pittsburgh,PA,15224
z15C-dJodOlPO8bMBl6F8g,Bar Marco,$$,Pittsburgh,PA,15222
rwDJu_c584TV4CqPAwu3ZQ,Carmella's Plates & Pints,$$,Pittsburgh,PA,15203
9YhEuxUPnqadrG58ewa2Dg,Fish Nor Fowl,$$$,Pittsburgh,PA,15206
17Zv2e4Mh5I-wbp_x7WrpQ,Trabocco Kitchen & Cocktails,$$,Alameda,CA,94501
U3sI7T8D8ZiRmVuHxfMJDg,Burma Superstar,$$,Alameda,CA,94501
HY55uOz0UPCqIJCcVtoEww,Ceron Kitchen,,Alameda,CA,94501
SFAo5N0L7kN7AVBD-bTxqw,Bhan Mae Vane,$$,Alameda,CA,94501
BIAvMuRWS_WWmTjK_qBh2g,Phnom Penh House,$$,Alameda,CA,94501
f-m7-hyFzkf0HSEeQ2s-9A,Fog Harbor Fish House,$$,San Francisco,CA,94133
hzcbj-gz-A8yTc4tp0G69g,Speisekammer,$$,Alameda,CA,94501
cgImAqtrpVg7hN_6lsFJrQ,Farmhouse Kitchen Thai Cuisine,$$$,Oakland,CA,94607
5am05Wc0RzhK2FKu5w5HgA,alley & vine,$$$,Alameda,CA,94501
4j1zqAwHCr07lKCCAiztAA,Wild Ginger,$$,Alameda,CA,94501
4JNswX9a6x9JBjo0w5Kyww,WAKI Japanese Cuisine,$$$,Alameda,CA,94501
1048yN4bQRt_h3zQ04GDSA,East Ocean Seafood Restaurant,$$,Alameda,CA,94501
rGcm_vEHK7s_r56IBHKvng,The Star on Park,$$,Alameda,CA,94501
zw4_Hz06ARZyocL0t9XQCg,The Park Street Tavern,$$,Alameda,CA,94501
Jiz82V_WXIfZf02AuSSvDA,Chop Bar,$$$,Oakland,CA,94607
KkAVX3Wb7E3lP5F_f_8pXg,Liholiho Yacht Club,$$$,San Francisco,CA,94109
kfRwWdRTJf1cnOQF-ofWUg,Hang Ten Boiler Alameda,$$,Alameda,CA,94501
PnNIN3TP2kFJ-JOfcw7ROQ,Monkey Thai Restaurant & Bar,$$,Alameda,CA,94501
-JN1whnyt6V138qNIjGLcw,Cholita Linda,$$,Alameda,CA,94501
6erJrSwfm-ARmhn3_0QjZw,Scolari's,$$,Alameda,CA,94501
toTxD6B3bZcUGeBtoXJgBA,Yojimbo,$$,Alameda,CA,94501
cW8_VvgXmb-d_3tWzBuQow,Sidestreet Pho,$$,Alameda,CA,94501
rycqgJttdqwEjbOCMAOQ3w,Bowl’d BBQ Alameda,$$,Alameda,CA,94501
VkZwT8AtDG9T-NOscVA79A,Spinning Bones,$$,Alameda,CA,94501
nntSGu8T4KkPXQc0f5DlRw,Binny’s,$$,Oakland,CA,94607
zTPJr9tZ9sU2gRxEQXlWLQ,Ohgane KBBQ x Vons Chicken,$$$,Alameda,CA,94501
TEb85zngBTk2zMWzrZvAPg,The Hideout Kitchen,$$,Lafayette,CA,94549
TIBJgbXNxd7QteXlunpZRg,World Famous Hotboys,$$,Oakland,CA,94612
LyGvXM6mFbK6sUsQ_q-HHg,The Noodle Lover Club,$$,Alameda,CA,94501
C9NdwuEHeNKkuI49-P14Nw,Asena Restaurant,$$,Alameda,CA,94501
1aQn5XzAk_lVwxn997fphQ,Mua,$$,Oakland,CA,94612
Xg-FyjVKAN70LO4u4Z1ozg,Hog Island Oyster,$$,San Francisco,CA,94111
r9V5hDlEZTxRYDtjotaqwA,KoKoLo Donburi & Grill,$$,Alameda,CA,94501
WavvLdfdP6g8aZTtbBQHTw,Gary Danko,$$$$,San Francisco,CA,94109
-q3lLzyEw-eBGe-5UTLRyA,Canasta Kitchen,$$,Alameda,CA,94501
rhpHNqie8QXVvuRukm3IcA,Tahina,$$,Alameda,CA,94501
hi7tFQLY-phiPXytqFULCQ,"Q's Halal ""Mediterranean Comfort""",$$,Alameda,CA,94501
A0n5zp4aNFrIQ3rdjkxxLA,Forbidden Island,$$,Alameda,CA,94501
jUbJLWOEAX9DbdSlTre5Cg,Poke Koma,$$,Alameda,CA,94501
bhnKl105GwMVVlsiUnwr2w,Wood Tavern,$$$,Oakland,CA,94618
HHtpR0RslupSQ99GIIwW5A,Marufuku Ramen,$$,San Francisco,CA,94115
vZpuRwoCD4upNRP5CScjDQ,Kiraku,$$,Berkeley,CA,94704
ttarnopezxmp2ROB1N2PaA,Nopa,$$$,San Francisco,CA,94117
YH82tozaJi_cCKU6xF6IxQ,Abigail's Moroccan Cuisine,$$,Alameda,CA,94501
uBaXDGwJPUkOSLWxS2vZ9Q,Lazy Bear,$$$$,San Francisco,CA,94110
nY6uc81MWly8IInNtrHI7w,May Thai Kitchen,$$,Alameda,CA,94501
y-c8hNhqnwphm4-7pRBEYg,Wine & Waffles,$$,Alameda,CA,94501
oT08T3Vpn1I7jDmrBBRMTw,House of Prime Rib,$$$,San Francisco,CA,94109
-hRspG2yf47NYAuzR9xYOQ,Bacogai,,Alameda,CA,94501
1K0FSXnvCDw6NP6vHGn9Fg,Saucy Oakland,$$,Oakland,CA,94607
slVfXPvbV3sfPN0l_2lMZA,Asitane Restaurant,₺₺₺,Istanbul,34,34240
vGpsPVX65MOYksAT9Sq13g,Antakya Restaurant,₺₺,Istanbul,34,34126
XE45D1tUfjJg1I5AN8cylw,Mikla,₺₺₺₺,Istanbul,34,34430
wEydmPDoUEtWABKAbeSzsA,F&B Culture,,Istanbul,34,34420
rNkoSqN-jPUiOwCbgvDoRA,Meze By Lemon Tree,₺₺₺,Istanbul,34,34430
6yVgVZvOUs7dMGdG9hbjKA,Roof Mezze 360,,Istanbul,34,34110
V3rN1PXrdCff27GKZ0Yf3g,Nicole,₺₺₺₺,Istanbul,34,34433
j8i4KEyEVajjWe0hbEjpRg,Old Ottoman Cafe & Restaurant,₺₺,Istanbul,34,34110
ZklsNej7myRpqp2EISwctA,Ayasofya Müzesi,,Istanbul,34,34122
wGt4c6-OhliAq6D3YAb6tw,Zübeyir Ocakbaşı,₺₺,Istanbul,34,34435
4g_5LPH510dcKdwaL0b0ig,Pepo's Galata,₺₺,Istanbul,34,34421
1YuvEGr3_3gFBMfgiUiZnw,Beyti,₺₺₺,Istanbul,34,34153
kx-cVRqDl8JOCxA-YZE7HQ,Faros Kebap,₺₺,Istanbul,34,34437
YssfTYu7Mx0wMK-7QwGFiQ,Hafiz Mustafa 1864,₺₺,Istanbul,34,34112
qhtkzZziFTQqYsA5JySkyA,Karaköy Güllüoğlu,₺₺,Istanbul,34,34844
kbo99hs355Tb-zulqJrtdQ,Albura Kathisma,₺₺,Istanbul,34,
EJw3MFs1t4nyzisWcurC2g,Antiochia,₺₺,Istanbul,34,34400
oGSG2EfNG4ugpkpjygQz0w,Van Kahvaltı Evi,₺₺,Istanbul,34,34425
SH4e5Ev9E8H_jxoABcpnJA,Nostra Casa,₺₺₺,Istanbul,34,34122
0bycK3p3u3Q0VPZSxB-swQ,Topkapı Sarayı Müzesi,,Istanbul,34,34122
by80hcec3WfzcG-k0N9lAA,Eleos Restaurant,₺₺₺,Istanbul,34,34421
zQ9-lXIaMHYuDOrp6BOGRQ,Pierre Loti Kahvesi,₺,Istanbul,34,34050
L6ZyVKc6ox1pLpB0nSt2Tw,Galata Kulesi,,Istanbul,34,34200
HS2gCJX5xv4CZ7CBkdGwcQ,Sultan Ahmet Camii - Blue Mosque,,Istanbul,34,34122
me5Ln7jBEvYos9pqV_pS9w,Palatium Cafe & Restaurant,₺₺,Istanbul,34,34122
kR1KFjvFHGm_qwGogJHRSg,IKEA Bayrampaşa Restoranı,₺,Istanbul,34,34840
7tGBinueUoD5vjump1rVaQ,Ziya Baba,₺,Istanbul,34,34122
-md0TPFlK8oWQvq3lp1JIg,Feride Bar,₺₺,Istanbul,34,34435
xTDDBC9aD_1JxmLQdCl0mA,Mr Cook,₺₺,Istanbul,34,34110
Ez6g3CNCI11Ayh_4DrQTIg,Sahrap Restaurant,₺₺₺,Istanbul,34,34430
n-Rjc2iG6SoZNf_-ptc6QA,Fuego Restaurant,₺₺,Istanbul,34,34110
oMin6DQFmFZb_-rzYIEwGw,Yerebatan Sarnıcı,,Istanbul,34,34410
wHY6W4GbSv1Y0SUpus4i4g,Hafiz Mustafa,₺₺,Istanbul,34,34080
LDE0oS6aDFd6gOwQJOn40w,Akdeniz Hatay Sofrası,₺₺,Istanbul,34,34080
8UwW_wUd-9zVYczJp-geKA,Marbella Cafe Restaurant,₺₺₺,Istanbul,34,34122
x_hmnJYxs8styhB_jVOL0A,Güney Restaurant,₺₺,Istanbul,34,34421
KYDZ5ebds5R6p0pvSTjCjQ,Rahmi M. Koç Müzesi,,Istanbul,34,34445
cHh4KeKwDoFIOy_neEvg_g,Yeni Lokanta,₺₺,Istanbul,34,34433
oehcp2H-BGAg8eMhSouHbQ,Nola Istanbul,₺₺₺,Istanbul,34,34420
yknzetplhH_aRDPlkg1tgg,Kariye Müzesi,,Istanbul,34,34087
BJquZlb1HBHPecl-JB03wA,Tarihi Sultanahmet Köftecisi Selim Usta,₺₺,Istanbul,34,34200
DW2smOPofF5n_ufLxFIlgg,Dürümzade,₺,Istanbul,34,34435
uXrQPof4nP6cCoF3Aut76w,The Khorasani,₺₺,Istanbul,34,34110
Oqb5GAEf4NoKqP7HDkiIeg,Şehzade Cağ Kebap,₺₺,Istanbul,34,34112
JLF4BvYK7gfq57_mP5JFKA,Babylon Bomonti,₺₺₺,Istanbul,34,34381
GOWegmASbL6XNdnZ0QTY5w,Coffeetopia,₺,Istanbul,34,34110
Cz7qmqSDuTmkMtA76cficQ,Neolokal,₺₺₺,Istanbul,34,34420
ppdiirXjgKStinKeWV0ZJQ,Erhan Restaurant,₺₺,Istanbul,34,34122
kP0Kk5YIasQqLtv1dHieow,Heirloom Cafe and Market,₺,Istanbul,34,34433
Hyw9JD4ZPzwZTcIWggmDFg,Dolmabahçe Sarayı,,Istanbul,34,34398
vBAn-EgZ-JOxQiBBaZB6AA,Table 9,$$,Morgantown,WV,26501
esWQ2J2-qzQVL4_dUwwYrA,Iron Horse Tavern,$$,Morgantown,WV,26505
5FC8zz-KYkj4CDtzcOiRXg,Mountain State Brewing,$$,Morgantown,WV,26501
5ILIPV5OMRI_tLKaIr5-ww,Pies & Pints,$$,Morgantown,WV,26505
-vfYicAplJONbyyjqcUKcg,Black Bear Burritos,$$,Morgantown,WV,26505
ze579HGtJL7-v0ZWjzhD9g,The Wine Bar At Vintner Valley,$$,Morgantown,WV,26505
yRttVEIQSwRiBA8dOjCMPw,Green Tea Asian Fusion Restaurant,$$,Morgantown,WV,26505
zQ4Lez4L6ix8FGtRP8upNQ,Von Blaze,,Morgantown,WV,26505
XE3fMlmpf-Llb6sMLu4UXg,Ogawa Japanese Restaurant,$$,Morgantown,WV,26505
7T1QLzJKKXcGRjOCQifhHg,Morgantown Brewing Company,$$,Morgantown,WV,26505
A3VIGc4l87U8XB50OxVTPw,Bartini Prime,$$,Morgantown,WV,26505
H2CGPooLiAF7vQoSqIqd3w,Flour and Feed,$$,Morgantown,WV,26501
ON291YP1ZuRhgSLZTS5CPg,Kegler's Sports Bar & Lounge,$$,Morgantown,WV,26505
hq_QhItY_FeX86hVVAZiDg,Lavender Cafe,$$,Morgantown,WV,26505
RozzraDgaU9-HhR_sRZPfA,Mario's Fishbowl,$,Morgantown,WV,26505
5sB_KiKyQwnSu6jgXe9_Tw,Mario's Fishbowl Bar & Grill,$$,Morgantown,WV,26505
j5mKHjkuYqLSVwukbe5R8w,Stefanos Resturaunt,$$$,Morgantown,WV,26505
s8hmukRCLWVkBS6_Pc3Zfg,Oliverio's Ristorante,$$,Morgantown,WV,26501
8IwJtkegJNzbFzAO-lkwJg,Fresh Mint ,,Morgantown,WV,26505
CXq8Jh0Pow5OO9tr9Ie_2w,Asian Bistro,$$,Morgantown,WV,26505
nZBEYj3V8Fs0wP3zyuHw6g,Saigon Pho Kitchen,$$,Morgantown,WV,26505
P7lgMIDCtTAzENHCWY0jEA,Volcano Japanese Restaurant,$$,Morgantown,WV,26505
9LRPpECiXCLLrooCs4gyQw,"Bacon, Bourbon & Beer",,Morgantown,WV,26505
ijBHAYoU1f5BiJVkqsSG_A,La Tapatia Market and Tacos,,Morgantown,WV,26508
mq_A6HRMgI0iTphKFUUI7A,Ali Baba Restaurant,$$,Morgantown,WV,26505
9GczbJ4YFwwZvebQEilgjQ,Ta-Khrai Thai Cafe,$$,Morgantown,WV,26505
Mn8sOG6zxlzRT_hN88rnBg,Salam,$$,Morgantown,WV,26505
XBV4kCIuUol_2xpM79Rasw,Chaang Thai Restaurant,$$,Morgantown,WV,26505
b86STQoELCM4ookquY_tmg,Bourbon Prime,$$$,Morgantown,WV,26501
QSTd29gfzIQNOa85EMK1Jg,Yama,$,Morgantown,WV,26505
JXkanD63VPhfqUAMlQZAbQ,Apple Annie's,$,Morgantown,WV,26508
nt-o9nXitLqQagmWMDlfYQ,Terra Cafe,$$,Morgantown,WV,26505
0q0H_hiR95x_5J9Uz9_3FA,Chestnut Brew Works and Taproom,$$,Morgantown,WV,26501
k-CGzOGHp1RtHeN7tJqXgg,bubble fish,$$,Morgantown,WV,26505
HzCeL5KIbxKDm4w2Q6SNlg,The Tea Shoppe,$$,Morgantown,WV,26505
8Lwn6ZOVSXS75WddDMc8qA,Village Butcher and Market,,Morgantown,WV,26505
Z2qYpU5WzheWlPSssqVPGQ,Zeke's Breakfast & Bakes,,Morgantown,WV,26505
p-JjMo2B1-xPd1nAfC6o1Q,Pizza Al's,$,Morgantown,WV,26505
gff1CQi8P4XW6poaSuK_0g,Sargasso,$$$,Morgantown,WV,26501
rElNqDdwRFJY7aGaGEs7fQ,Primanti Bros. Restaurant and Bar Morgantown,$$,Morgantown,WV,26505
oo2bzJ-AvchTxMrxls4vuA,El Pollon II,,Morgantown,WV,26505
m2OC8hl6mUEFB5i-Mut9dw,Blue Moose Cafe,$,Morgantown,WV,26505
1bZq1hilMHz7qgJz7Loc0w,The Grind,$,Morgantown,WV,26505
4_LG6YgxuZhico9Vr7RBLA,Istanbul Restaurant,,Morgantown,WV,26505
lpFW4-O5jgCtl3dk8gmYJQ,Quantum Bean Coffee,,Morgantown,WV,26501
H--yW8VarmPe06b-Xu43Gw,Taziki's Mediterranean Cafe - Suncrest,$$,Morgantown,WV,26505
y4exb2UZjk-m3W1-Mc-Pzw,Peppebroni's Pizza - Morgantown,$,Morgantown,WV,26505
o8csKqCkeqt-PL4nJDPOHA,Home Grown Pizza,,Morgantown,WV,26508
Hhu4Szp3qpDZplLVVDwZiw,Boston Beanery,$$,Morgantown,WV,26505
JPVSGMucgu-L3W6IKtIiow,Phoenix Bakery,$$,Morgantown,WV,26501
qqEr7xvX9u5ZN51dbWNhjg,Los Mariachis,$,London,OH,43140
JnyF6Y5KEoO3Ry2y68wJ8g,La Carreta Mexican Restaurant,$$,London,OH,43140
HsBgbEezT7InesBKhLqoZQ,Apna Punjabi Dhaba,,London,OH,43140
v9kosHj5mccfZhX430XBEA,Waffle House - London,$,London,OH,43140
Z7Z4UuT1xyM4qYNfAU18Cg,Bob Evans,$$,London,OH,43140
UKMiC9K7vJF5stMaJXrN6g,Tony's Bar & Grille,,London,OH,43140
WKb6rAu7Bap7G1wln67Tlg,Konnichiwa Japanese Steakhouse & Sushi,,London,OH,43140
fDen1SUqNyh1_vVGWm2oog,Dairy Queen Grill & Chill,,London,OH,43140
zlKLa1Tm4tGQLz5vR8GO5g,Donatos Pizza,$,London,OH,43140
PVCVNronC5VYbPjLJPMsng,Wendy's,$,London,OH,43140
u1xAdiR_ND55Yg0uqMaX5g,McDonald's,$,London,OH,43140
bQhebB_tYHfFX2gRtd7fCg,Arbys,$,London,OH,43140
yu-wF9K3Z4Foj0C2XyoTcA,Speedway,$,London,OH,43140
Y3zS75v-4xDKmSKg5btgjw,Wendy's,$,London,OH,43140
Vod1hl4-gOZwKk3sMNeNUA,Pizza Hut,$,London,OH,43140
_rp5yQzCVlc95qdKocbCgA,Domino's Pizza,$,London,OH,43140
7N5kEjq5UbXhr9rRsxCc7g,Crown Sports Lounge,$,London,OH,43140
Ygl4Gl2IXtpgyrn4DD2Etg,Country Pride,,London,OH,43140
xtG6biE3TG7YjVZyqT6uHw,Ustaad Da Dhaba,,London,OH,43140
sueEmYSE_ucJARQkpXsi3Q,Burger King,,London,OH,43140
2_MSS0gu5gHf3ftakUVEuA,Arbys,$,London,OH,43140
xVHA8cliatu3C9HZWZO_qQ,El Tapatio,$$,Citrus Heights,CA,95610
VVTfxXTDoyQCUPSQQiAsxg,Sammy's Restaurant & Bar,$$,Citrus Heights,CA,95621
wjgbVBo1mg3xu8Ev8643ew,Extreme Hummus,$$,Citrus Heights,CA,95621
-2aFLIDCT1epG-qFkuUeyw,Haya Sushi,$$,Citrus Heights,CA,95621
0TW0JKgMJ4HX4Czaznzvrg,California Fish Grill,$$,Citrus Heights,CA,95610
vY237Oj5dwh2Xrjke3oL1Q,Angry Chickz,$$,Citrus Heights,CA,95610
-zY7ld-RSm9FBxv5ST6zhQ,Mizuki Sushi,$$,Citrus Heights,CA,95610
aDmoHrXAzprE0KU37obT4w,Leatherby's Family Creamery,$$,Citrus Heights,CA,95610
KlvUNjwx4bIVK5GFh4wu0w,Royal Indian Cuisine,$$,Citrus Heights,CA,95610
eWcClvKoV-lrbsha8rCKKw,PHO ABC,$$,Citrus Heights,CA,95610
kLyzQ4-J9hNQ_WP1l3biew,Shangri-la Fair Oaks,$$,Fair Oaks,CA,95628
J9ONXPKImgdcHLuDQpm0rQ,Pho Viet,$$,Citrus Heights,CA,95621
Lk6t2UeOW1KAdyNvGRy4YQ,Crepes & Burgers,$$,Citrus Heights,CA,95610
jNdA8tfnmuZ-gAJ7ZxZ4Rg,Fukumi Ramen - Citrus Heights,$$,Citrus Heights,CA,95610
0fTHecLFDQSXmGDAzLwBuw,Gilberto's Tacos,$,Citrus Heights,CA,95610
zGiTEYYwl__3J1c-xnAzLA,Divided Sky Tavern,$$,Fair Oaks,CA,95628
tEHjvAEooP6LepAdqLRQUw,Wonderful Chinese Restaurant,$$,Citrus Heights,CA,95610
57AIOVe8gowlGYVrAXvQbQ,Q1227 Restaurant,$$$,Roseville,CA,95661
BMg0bVkU_6QiupxKA-3Wlg,Hawks,$$$,Granite Bay,CA,95746
q0T2nBjKl7pZKlExFSRYDw,Village Pizza & Cafe,$,Citrus Heights,CA,95610
4cC2YjlRhO1-mC2vI9ptxg,R Vida Cantina,$$,Citrus Heights,CA,95610
sFsvKIqLYOo6ihZRteiQmA,Sushi Star,$$,Citrus Heights,CA,95610
YdhEl6roaC8e8pO1WhGXvA,Taste of Tuscany,$$,Sacramento,CA,95842
gq1-_nvRfH2TlH3ESCnoyw,Thai Orchid,$$,Citrus Heights,CA,95610
LClTY3BuKFCkcNw9arWRkA,Folsom Palace,$$,Citrus Heights,CA,95610
J46HrM8hlRGdH83JMY5diw,Fabian's Italian Bistro & Bar,$$,Fair Oaks,CA,95628
_m0JyJdsdYC8ee1T9wELFg,India Oven,$$,Citrus Heights,CA,95610
Agqw7trGWz0rTKIAm7tZOg,Fair Oaks Brew Pub,$$,Fair Oaks,CA,95628
qy_HLWtYeHbH25TNTBlndg,Greenhouse Cafe,$$,Citrus Heights,CA,95621
E8zplPWqb_zaAgsF1bbs6A,Persian Kabab & Tikka,$$,Citrus Heights,CA,95610
RiNxTpQz-PqpPRRSQBXEkg,Family Restaurant,,Citrus Heights,CA,95621
aM8owOif2M2f6GngCIGaFg,Yui Marlu,$$,Fair Oaks,CA,95628
MFMXZ_GYAqnvXELNVa5OXA,Range Kitchen & Tap,$$,Roseville,CA,95661
RJeITGOkubS0G2C-Nm3h3g,Sam's Grill House,$$,Citrus Heights,CA,95610
Anl8-wx5UISxmrWo-wyDxA,Hotpot Express,$$,Citrus Heights,CA,95621
rgDhXsKdnH8dAe7NBPyMrw,Chicha Peruvian Kitchen,$$,Roseville,CA,95661
WHR0b9uKX3VrBKegwvEyVA,Texas Roadhouse,$$,Citrus Heights,CA,95610
rDoXyaD5ht-MwBg5I16spQ,University of Beer - Roseville,$$,Roseville,CA,95661
HNTdPOW--yj-h4o471Gw3Q,Ciro's Pizza Cafe,$$,Citrus Heights,CA,95610
zH7Af9l3wBSNoX7joFKCLA,My Thai Kitchen,$$,Roseville,CA,95661
rf5F2y5j1oUMaE0J5ZQaDQ,Bar 101 Eats & Drinks,$$,Roseville,CA,95678
-1zSpWDaR1Rtn43wjuzL0A,Nixtaco,$$,Roseville,CA,95661
DLTrw5t5cUVm9UxAeE80Xg,The Couch Sports Lounge,$$,Citrus Heights,CA,95610
G6AWxQ8YZLapVrZKv9rWJQ,Flour Dust Pizza,$$,Roseville,CA,95747
ZxPqOb4AshDyZbo2t6Wa3Q,Temple Garden,$$,Citrus Heights,CA,95610
pXQydvg2NsLmw0fH0WptDQ,Flip.n.Shake,$$,Sacramento,CA,95841
btz_-aHepJzDVc495CxzlQ,Benji’s Woodfire Pizza,,Rancho Cordova,CA,95610
4OZeQ0OFdvDVfPl52Rzdow,Black Angus Steakhouse,$$$,Citrus Heights,CA,95610
rRM9r1JNLZSaFMgA1TbQeQ,Sky Sushi,$$,Rancho Cordova,CA,95670
oG-EPuOZU5mGed8GRGyuHg,House Of Thai Rice & Noodle,$$,North Highlands,CA,95660
16fjup83fOdvt7ErDg6miQ,Foster's Bighorn,$$,Rio Vista,CA,94571
7paQnYRES4RkerfKe99F_w,The Point Restaurant,$$,Rio Vista,CA,94571
NcUuLdpkdXSZK2nMBPWOjA,Hwy 12 Diner,$$,Rio Vista,CA,94571
0NEjBnF634ZXkPYWf9lSFQ,Lucy's Cafe,$$,Rio Vista,CA,94571
RN_awOFK_eN5NAGY-B_dDQ,Manny's Barzzeria,$$,Isleton,CA,95641
YEXqv6mqLh5mwiynbCCHiQ,Peter's Steak House,$$,Isleton,CA,95641
zDU6BSmlPLVdwQndccBTZg,Raul's Striper Cafe,$,Rio vista,CA,94571
3uaaQudLWYJU5Qd1jEzGuQ,Tortilla Flats,$$,Rio Vista,CA,94571
0Don-S8_xG6MwY_sGLfwaw,Burgerlicious,$$,Rio Vista,CA,94571
S25l8xQB3UvTSgCVugP_WQ,Mei Wah Beer Room,$$,Isleton,CA,95641
GKBtBtIWUGVfm1PaxGs1kQ,The McBoodery,,Isleton,CA,95641
ma-IFK7XaRdVwA9lxNyMXA,Señor Sisig - Food Trucks,$$,San Francisco,CA,94104
bx5STKcym63HQvdTHYp0nw,Ben's Friends of the Vine,,Rio Vista,CA,94571
xIOYiHjVk-OgNNS2npFq2w,Sam's Custom Cakes & Catering,,Rio Vista,CA,94571
idR9uupTS3CiEMqFXiy0lg,West Coast Taco Bar,$,Sacramento ,CA,95814
WoK7CvRUhGWcXDdy9j-urA,The Human Bean,,Rio Vista,CA,94571
prlxvYZ02b41U9h3LnPJqw,Rio Vista Bakery & Cafe,$,Rio Vista,CA,94571
7SXttSYEIhNxjdQoBShk-g,Boriqua Kitchen,,Oakland,CA,94602
2ziP1oSBhCjY9I_i-zKhjQ,Cousins Maine Lobster - San Francisco Bay Area,$$,East Bay,CA,94606
lKTrgl7CYKnY2X02I74Kmg,Taqueria Mexico Restaurant,$,Rio Vista,CA,94571
XTJJ_PUQoJKIh31ZIzsFzw,Cochinita,$$,San Francisco,CA,94103
w5E1jksK2K4vISJ1Aj1axA,Lincoln Cycle & Sport,$,Lincoln,CA,95648
6ZZN93cF2Y1YPw07QBP9BQ,Weinberger Homestead In Silicon Valley,,Morgan Hill,CA,95037
9mp8Fevnoag4l1qn7zFCTA,Rabbit Food Revolution,,Sacramento,CA,95811
9IcfjCmw3BIw5iE-LXli4Q,Berryessa Water Sports,,Napa,CA,94558
LapzEQYAWFXST7_XM-flRg,Hong Kong Seafood Restaurant,$$,Rio Vista,CA,94571
3shGrmAChZSobK3HXOoUFw,Bliss Pops,$,San Francisco,CA,94109
sR0Wy3LYGdYV9HLszRlMmw,Tacos La Palmita,$,Stockton,CA,95207
4GIkX_313ir4Qa89U4xu6A,Ceviche & Co,$$,Pleasant Hill,CA,94518
DC42MrpWtqEeWRmMsn6Z8w,The Everest Momo,$,Fremont,CA,94538
to65Q8CafRk511Ge_hxACQ,Sandy Beach Park,,Rio Vista,CA,94571
9AczSWX37-qY3MYHHtJVtQ,David's Bagels,$,Pacifica,CA,94044
7ETh5878KSnGQnLxLE_yaQ,GyroStop,$$,Sacramento,CA,95841
1LHrW4z_PnQnDwkJz_I2aQ,Pizza A GoGo,,Rio Vista,CA,94571
PgTGiB5bmkcNysAHxRNQAw,Half Moon Bay Golf Links,,Half Moon Bay,CA,94019
lkL36_ju5Gs6F6xJYIka1Q,Cookies N Cream SJ,$,San Jose,CA,95112
8SNGFcMWZkvS4GWDUL8w1Q,Noon O Kabob,$$,San Jose,CA,95101
t1RdfIlWF9iE2DI9q2Axzw,Flamingo Lounge,$,Rio Vista,CA,94571
OPrGP5OT-TGAmKXysKXiYg,Brannan Island State Recreation Area,,Rio Vista,CA,94571
nbrFqsDe6Wv-87xAhRmVfQ,The Monarch Grill,,Rio Vista,CA,94571
ELrOS4jZNKAXR0JSgvkkSA,Pizza Factory,$$,Rio Vista,CA,94571
mWboJiTe3eQWqJ0fKU0ytQ,C4 Leaders,,Vacaville,CA,95688
ZanGnGpsH-N4CTSeqL085A,The Golf Club at Rio Vista,,Rio Vista,CA,94571
yKUl1x9qhebau1eSF3kqDw,Bahay Kubo - Home of the Filipino Bánh Mì,,Sacramento,CA,95814
8NvnVp2rEIm2aPcuHZgxmg,Robin's Nest Thrift,$,Rio Vista,CA,94571
i6ZwMjYIbmFZ8EGYz6x5Bw,Phat Salads and Wraps,$,Napa,CA,94581
vtKjCPfeKpxVP3W86JK13Q,Taco Bell,$,Rio Vista,CA,94571
LIUqEfPk_Fm5XIoGCpW4NQ,Buenos Aires Grill,,Sacramento,CA,95843
e69WdbPalBFAhQKkjg5WHg,Mami Chuy Tacos,,Fairfield,CA,94533
1589dXLOymSwd7f9l_ZziQ,Rio Vista Bridge,,Rio Vista,CA,94571
