id,name,price,city,state,zip_code,price_numeric
8IwJtkegJNzbFzAO-lkwJg,Fresh Mint ,,Morgantown,WV,26505,
CXq8Jh0Pow5OO9tr9Ie_2w,Asian Bistro,$$,Morgantown,WV,26505,2.0
nZBEYj3V8Fs0wP3zyuHw6g,Saigon Pho Kitchen,$$,Morgantown,WV,26505,2.0
P7lgMIDCtTAzENHCWY0jEA,Volcano Japanese Restaurant,$$,Morgantown,WV,26505,2.0
9LRPpECiXCLLrooCs4gyQw,"Bacon, Bourbon & Beer",,Morgantown,WV,26505,
ijBHAYoU1f5BiJVkqsSG_A,La Tapatia Market and Tacos,,Morgantown,WV,26508,
mq_A6HRMgI0iTphKFUUI7A,Ali Baba Restaurant,$$,Morgantown,WV,26505,2.0
9GczbJ4YFwwZvebQEilgjQ,Ta-Khrai Thai Cafe,$$,Morgantown,WV,26505,2.0
Mn8sOG6zxlzRT_hN88rnBg,Salam,$$,Morgantown,WV,26505,2.0
XBV4kCIuUol_2xpM79Rasw,Chaang Thai Restaurant,$$,Morgantown,WV,26505,2.0
b86STQoELCM4ookquY_tmg,Bourbon Prime,$$$,Morgantown,WV,26501,3.0
QSTd29gfzIQNOa85EMK1Jg,Yama,$,Morgantown,WV,26505,1.0
JXkanD63VPhfqUAMlQZAbQ,Apple Annie's,$,Morgantown,WV,26508,1.0
nt-o9nXitLqQagmWMDlfYQ,Terra Cafe,$$,Morgantown,WV,26505,2.0
0q0H_hiR95x_5J9Uz9_3FA,Chestnut Brew Works and Taproom,$$,Morgantown,WV,26501,2.0
k-CGzOGHp1RtHeN7tJqXgg,bubble fish,$$,Morgantown,WV,26505,2.0
HzCeL5KIbxKDm4w2Q6SNlg,The Tea Shoppe,$$,Morgantown,WV,26505,2.0
8Lwn6ZOVSXS75WddDMc8qA,Village Butcher and Market,,Morgantown,WV,26505,
Z2qYpU5WzheWlPSssqVPGQ,Zeke's Breakfast & Bakes,,Morgantown,WV,26505,
p-JjMo2B1-xPd1nAfC6o1Q,Pizza Al's,$,Morgantown,WV,26505,1.0
gff1CQi8P4XW6poaSuK_0g,Sargasso,$$$,Morgantown,WV,26501,3.0
rElNqDdwRFJY7aGaGEs7fQ,Primanti Bros. Restaurant and Bar Morgantown,$$,Morgantown,WV,26505,2.0
oo2bzJ-AvchTxMrxls4vuA,El Pollon II,,Morgantown,WV,26505,
m2OC8hl6mUEFB5i-Mut9dw,Blue Moose Cafe,$,Morgantown,WV,26505,1.0
1bZq1hilMHz7qgJz7Loc0w,The Grind,$,Morgantown,WV,26505,1.0
4_LG6YgxuZhico9Vr7RBLA,Istanbul Restaurant,,Morgantown,WV,26505,
lpFW4-O5jgCtl3dk8gmYJQ,Quantum Bean Coffee,,Morgantown,WV,26501,
H--yW8VarmPe06b-Xu43Gw,Taziki's Mediterranean Cafe - Suncrest,$$,Morgantown,WV,26505,2.0
y4exb2UZjk-m3W1-Mc-Pzw,Peppebroni's Pizza - Morgantown,$,Morgantown,WV,26505,1.0
o8csKqCkeqt-PL4nJDPOHA,Home Grown Pizza,,Morgantown,WV,26508,
Hhu4Szp3qpDZplLVVDwZiw,Boston Beanery,$$,Morgantown,WV,26505,2.0
JPVSGMucgu-L3W6IKtIiow,Phoenix Bakery,$$,Morgantown,WV,26501,2.0
qqEr7xvX9u5ZN51dbWNhjg,Los Mariachis,$,London,OH,43140,1.0
JnyF6Y5KEoO3Ry2y68wJ8g,La Carreta Mexican Restaurant,$$,London,OH,43140,2.0
HsBgbEezT7InesBKhLqoZQ,Apna Punjabi Dhaba,,London,OH,43140,
v9kosHj5mccfZhX430XBEA,Waffle House - London,$,London,OH,43140,1.0
Z7Z4UuT1xyM4qYNfAU18Cg,Bob Evans,$$,London,OH,43140,2.0
UKMiC9K7vJF5stMaJXrN6g,Tony's Bar & Grille,,London,OH,43140,
WKb6rAu7Bap7G1wln67Tlg,Konnichiwa Japanese Steakhouse & Sushi,,London,OH,43140,
fDen1SUqNyh1_vVGWm2oog,Dairy Queen Grill & Chill,,London,OH,43140,
zlKLa1Tm4tGQLz5vR8GO5g,Donatos Pizza,$,London,OH,43140,1.0
PVCVNronC5VYbPjLJPMsng,Wendy's,$,London,OH,43140,1.0
u1xAdiR_ND55Yg0uqMaX5g,McDonald's,$,London,OH,43140,1.0
bQhebB_tYHfFX2gRtd7fCg,Arbys,$,London,OH,43140,1.0
yu-wF9K3Z4Foj0C2XyoTcA,Speedway,$,London,OH,43140,1.0
Y3zS75v-4xDKmSKg5btgjw,Wendy's,$,London,OH,43140,1.0
Vod1hl4-gOZwKk3sMNeNUA,Pizza Hut,$,London,OH,43140,1.0
_rp5yQzCVlc95qdKocbCgA,Domino's Pizza,$,London,OH,43140,1.0
7N5kEjq5UbXhr9rRsxCc7g,Crown Sports Lounge,$,London,OH,43140,1.0
Ygl4Gl2IXtpgyrn4DD2Etg,Country Pride,,London,OH,43140,
xtG6biE3TG7YjVZyqT6uHw,Ustaad Da Dhaba,,London,OH,43140,
sueEmYSE_ucJARQkpXsi3Q,Burger King,,London,OH,43140,
2_MSS0gu5gHf3ftakUVEuA,Arbys,$,London,OH,43140,1.0
xVHA8cliatu3C9HZWZO_qQ,El Tapatio,$$,Citrus Heights,CA,95610,2.0
VVTfxXTDoyQCUPSQQiAsxg,Sammy's Restaurant & Bar,$$,Citrus Heights,CA,95621,2.0
wjgbVBo1mg3xu8Ev8643ew,Extreme Hummus,$$,Citrus Heights,CA,95621,2.0
-2aFLIDCT1epG-qFkuUeyw,Haya Sushi,$$,Citrus Heights,CA,95621,2.0
0TW0JKgMJ4HX4Czaznzvrg,California Fish Grill,$$,Citrus Heights,CA,95610,2.0
vY237Oj5dwh2Xrjke3oL1Q,Angry Chickz,$$,Citrus Heights,CA,95610,2.0
-zY7ld-RSm9FBxv5ST6zhQ,Mizuki Sushi,$$,Citrus Heights,CA,95610,2.0
aDmoHrXAzprE0KU37obT4w,Leatherby's Family Creamery,$$,Citrus Heights,CA,95610,2.0
KlvUNjwx4bIVK5GFh4wu0w,Royal Indian Cuisine,$$,Citrus Heights,CA,95610,2.0
eWcClvKoV-lrbsha8rCKKw,PHO ABC,$$,Citrus Heights,CA,95610,2.0
kLyzQ4-J9hNQ_WP1l3biew,Shangri-la Fair Oaks,$$,Fair Oaks,CA,95628,2.0
J9ONXPKImgdcHLuDQpm0rQ,Pho Viet,$$,Citrus Heights,CA,95621,2.0
Lk6t2UeOW1KAdyNvGRy4YQ,Crepes & Burgers,$$,Citrus Heights,CA,95610,2.0
jNdA8tfnmuZ-gAJ7ZxZ4Rg,Fukumi Ramen - Citrus Heights,$$,Citrus Heights,CA,95610,2.0
0fTHecLFDQSXmGDAzLwBuw,Gilberto's Tacos,$,Citrus Heights,CA,95610,1.0
zGiTEYYwl__3J1c-xnAzLA,Divided Sky Tavern,$$,Fair Oaks,CA,95628,2.0
tEHjvAEooP6LepAdqLRQUw,Wonderful Chinese Restaurant,$$,Citrus Heights,CA,95610,2.0
57AIOVe8gowlGYVrAXvQbQ,Q1227 Restaurant,$$$,Roseville,CA,95661,3.0
BMg0bVkU_6QiupxKA-3Wlg,Hawks,$$$,Granite Bay,CA,95746,3.0
q0T2nBjKl7pZKlExFSRYDw,Village Pizza & Cafe,$,Citrus Heights,CA,95610,1.0
4cC2YjlRhO1-mC2vI9ptxg,R Vida Cantina,$$,Citrus Heights,CA,95610,2.0
sFsvKIqLYOo6ihZRteiQmA,Sushi Star,$$,Citrus Heights,CA,95610,2.0
YdhEl6roaC8e8pO1WhGXvA,Taste of Tuscany,$$,Sacramento,CA,95842,2.0
gq1-_nvRfH2TlH3ESCnoyw,Thai Orchid,$$,Citrus Heights,CA,95610,2.0
LClTY3BuKFCkcNw9arWRkA,Folsom Palace,$$,Citrus Heights,CA,95610,2.0
J46HrM8hlRGdH83JMY5diw,Fabian's Italian Bistro & Bar,$$,Fair Oaks,CA,95628,2.0
_m0JyJdsdYC8ee1T9wELFg,India Oven,$$,Citrus Heights,CA,95610,2.0
Agqw7trGWz0rTKIAm7tZOg,Fair Oaks Brew Pub,$$,Fair Oaks,CA,95628,2.0
qy_HLWtYeHbH25TNTBlndg,Greenhouse Cafe,$$,Citrus Heights,CA,95621,2.0
E8zplPWqb_zaAgsF1bbs6A,Persian Kabab & Tikka,$$,Citrus Heights,CA,95610,2.0
RiNxTpQz-PqpPRRSQBXEkg,Family Restaurant,,Citrus Heights,CA,95621,
aM8owOif2M2f6GngCIGaFg,Yui Marlu,$$,Fair Oaks,CA,95628,2.0
MFMXZ_GYAqnvXELNVa5OXA,Range Kitchen & Tap,$$,Roseville,CA,95661,2.0
RJeITGOkubS0G2C-Nm3h3g,Sam's Grill House,$$,Citrus Heights,CA,95610,2.0
Anl8-wx5UISxmrWo-wyDxA,Hotpot Express,$$,Citrus Heights,CA,95621,2.0
rgDhXsKdnH8dAe7NBPyMrw,Chicha Peruvian Kitchen,$$,Roseville,CA,95661,2.0
WHR0b9uKX3VrBKegwvEyVA,Texas Roadhouse,$$,Citrus Heights,CA,95610,2.0
rDoXyaD5ht-MwBg5I16spQ,University of Beer - Roseville,$$,Roseville,CA,95661,2.0
HNTdPOW--yj-h4o471Gw3Q,Ciro's Pizza Cafe,$$,Citrus Heights,CA,95610,2.0
zH7Af9l3wBSNoX7joFKCLA,My Thai Kitchen,$$,Roseville,CA,95661,2.0
rf5F2y5j1oUMaE0J5ZQaDQ,Bar 101 Eats & Drinks,$$,Roseville,CA,95678,2.0
-1zSpWDaR1Rtn43wjuzL0A,Nixtaco,$$,Roseville,CA,95661,2.0
DLTrw5t5cUVm9UxAeE80Xg,The Couch Sports Lounge,$$,Citrus Heights,CA,95610,2.0
G6AWxQ8YZLapVrZKv9rWJQ,Flour Dust Pizza,$$,Roseville,CA,95747,2.0
ZxPqOb4AshDyZbo2t6Wa3Q,Temple Garden,$$,Citrus Heights,CA,95610,2.0
pXQydvg2NsLmw0fH0WptDQ,Flip.n.Shake,$$,Sacramento,CA,95841,2.0
btz_-aHepJzDVc495CxzlQ,Benji’s Woodfire Pizza,,Rancho Cordova,CA,95610,
4OZeQ0OFdvDVfPl52Rzdow,Black Angus Steakhouse,$$$,Citrus Heights,CA,95610,3.0
rRM9r1JNLZSaFMgA1TbQeQ,Sky Sushi,$$,Rancho Cordova,CA,95670,2.0
oG-EPuOZU5mGed8GRGyuHg,House Of Thai Rice & Noodle,$$,North Highlands,CA,95660,2.0
16fjup83fOdvt7ErDg6miQ,Foster's Bighorn,$$,Rio Vista,CA,94571,2.0
7paQnYRES4RkerfKe99F_w,The Point Restaurant,$$,Rio Vista,CA,94571,2.0
NcUuLdpkdXSZK2nMBPWOjA,Hwy 12 Diner,$$,Rio Vista,CA,94571,2.0
0NEjBnF634ZXkPYWf9lSFQ,Lucy's Cafe,$$,Rio Vista,CA,94571,2.0
RN_awOFK_eN5NAGY-B_dDQ,Manny's Barzzeria,$$,Isleton,CA,95641,2.0
YEXqv6mqLh5mwiynbCCHiQ,Peter's Steak House,$$,Isleton,CA,95641,2.0
zDU6BSmlPLVdwQndccBTZg,Raul's Striper Cafe,$,Rio vista,CA,94571,1.0
3uaaQudLWYJU5Qd1jEzGuQ,Tortilla Flats,$$,Rio Vista,CA,94571,2.0
0Don-S8_xG6MwY_sGLfwaw,Burgerlicious,$$,Rio Vista,CA,94571,2.0
S25l8xQB3UvTSgCVugP_WQ,Mei Wah Beer Room,$$,Isleton,CA,95641,2.0
GKBtBtIWUGVfm1PaxGs1kQ,The McBoodery,,Isleton,CA,95641,
bx5STKcym63HQvdTHYp0nw,Ben's Friends of the Vine,,Rio Vista,CA,94571,
xIOYiHjVk-OgNNS2npFq2w,Sam's Custom Cakes & Catering,,Rio Vista,CA,94571,
WoK7CvRUhGWcXDdy9j-urA,The Human Bean,,Rio Vista,CA,94571,
prlxvYZ02b41U9h3LnPJqw,Rio Vista Bakery & Cafe,$,Rio Vista,CA,94571,1.0
7SXttSYEIhNxjdQoBShk-g,Boriqua Kitchen,,Oakland,CA,94602,
2ziP1oSBhCjY9I_i-zKhjQ,Cousins Maine Lobster - San Francisco Bay Area,$$,East Bay,CA,94606,2.0
lKTrgl7CYKnY2X02I74Kmg,Taqueria Mexico Restaurant,$,Rio Vista,CA,94571,1.0
XTJJ_PUQoJKIh31ZIzsFzw,Cochinita,$$,San Francisco,CA,94103,2.0
6ZZN93cF2Y1YPw07QBP9BQ,Weinberger Homestead In Silicon Valley,,Morgan Hill,CA,95037,
9IcfjCmw3BIw5iE-LXli4Q,Berryessa Water Sports,,Napa,CA,94558,
LapzEQYAWFXST7_XM-flRg,Hong Kong Seafood Restaurant,$$,Rio Vista,CA,94571,2.0
3shGrmAChZSobK3HXOoUFw,Bliss Pops,$,San Francisco,CA,94109,1.0
4GIkX_313ir4Qa89U4xu6A,Ceviche & Co,$$,Pleasant Hill,CA,94518,2.0
DC42MrpWtqEeWRmMsn6Z8w,The Everest Momo,$,Fremont,CA,94538,1.0
to65Q8CafRk511Ge_hxACQ,Sandy Beach Park,,Rio Vista,CA,94571,
9AczSWX37-qY3MYHHtJVtQ,David's Bagels,$,Pacifica,CA,94044,1.0
7ETh5878KSnGQnLxLE_yaQ,GyroStop,$$,Sacramento,CA,95841,2.0
1LHrW4z_PnQnDwkJz_I2aQ,Pizza A GoGo,,Rio Vista,CA,94571,
PgTGiB5bmkcNysAHxRNQAw,Half Moon Bay Golf Links,,Half Moon Bay,CA,94019,
lkL36_ju5Gs6F6xJYIka1Q,Cookies N Cream SJ,$,San Jose,CA,95112,1.0
8SNGFcMWZkvS4GWDUL8w1Q,Noon O Kabob,$$,San Jose,CA,95101,2.0
t1RdfIlWF9iE2DI9q2Axzw,Flamingo Lounge,$,Rio Vista,CA,94571,1.0
OPrGP5OT-TGAmKXysKXiYg,Brannan Island State Recreation Area,,Rio Vista,CA,94571,
nbrFqsDe6Wv-87xAhRmVfQ,The Monarch Grill,,Rio Vista,CA,94571,
ELrOS4jZNKAXR0JSgvkkSA,Pizza Factory,$$,Rio Vista,CA,94571,2.0
ZanGnGpsH-N4CTSeqL085A,The Golf Club at Rio Vista,,Rio Vista,CA,94571,
8NvnVp2rEIm2aPcuHZgxmg,Robin's Nest Thrift,$,Rio Vista,CA,94571,1.0
i6ZwMjYIbmFZ8EGYz6x5Bw,Phat Salads and Wraps,$,Napa,CA,94581,1.0
vtKjCPfeKpxVP3W86JK13Q,Taco Bell,$,Rio Vista,CA,94571,1.0
e69WdbPalBFAhQKkjg5WHg,Mami Chuy Tacos,,Fairfield,CA,94533,
1589dXLOymSwd7f9l_ZziQ,Rio Vista Bridge,,Rio Vista,CA,94571,
4e9hPW0rOzoZGwg_NL8xWg,Smith's Landing Seafood Grill,$$,Antioch,CA,94509,2.0
GlHlEcGoF9yKg6joByUjUQ,El Camaron Italiano,$$,Antioch,CA,94509,2.0
JidjCr4mg_BdXRhTbukSsw,Falafel Town,$$,Antioch,CA,94509,2.0
kMuAHSghgVuNmDmmjPAhdA,Da Nang Tourane Vietnamese,$$,Antioch,CA,94531,2.0
D4n-Loes1FILGgToGrW_gw,Mac's Old House,$$,Antioch,CA,94509,2.0
r2xNr2Z6y-UIAHuOQuwGjg,Mariscos y Antojitos Las Plebes,$$,Antioch,CA,94509,2.0
FyVsL9tub-ILEV7yEUlcJQ,HD Burger & More,$$,Antioch,CA,94531,2.0
jemCyMFRTy97OblmJnxuKw,Cocina Medina,$$,Antioch,CA,94531,2.0
eMg_FTTqtvPUtPdhKe0ksw,Go Vegan,$$,Antioch,CA,94509,2.0
e_IYbHd-ndcdCmXZ35zJIw,Ocean 9 Crab,$$,Antioch,CA,94531,2.0
h131KrAoyTsU6tVoZIphLA,Sawaddee Thai Cuisine,$$,Antioch,CA,94509,2.0
TgmY93imseXHHF_BJp6ODA,Double Dragon,$$,Antioch,CA,94509,2.0
fQjMW02GFS7R0Hz4irOknA,Muscle Maker Grill,$,Antioch,CA,94531,1.0
UfWJyOqF81zEZcj-BwZuSg,Okawa Japanese Restaurant,$$,Antioch,CA,94509,2.0
NprTQdTio1kixzO9ldE-Dg,Taqueria Plaza Mexico,,Antioch,CA,94509,
EqbrO_dz03AbMPzDGfHJxg,Attraversiamo,$$,Brentwood,CA,94513,2.0
M4KRHO4LK3gkjbZGn3jj6g,Las 3 Maria's Restaurant,$,Antioch,CA,94509,1.0
oTd0bjYdaLOZyWfOF_4WoA,Monica’s Riverview,$$,Antioch,CA,94509,2.0
ZxCqWM4FbVnnccUVVVYMgA,Boba Wings Asian Cuisine,,Antioch,CA,94509,
n1rKltRXYO1hnrPl9_17qA,Guadalajara Taqueria,$,Antioch,CA,94509,1.0
TQFo6TMAYgj6myW_3V21dQ,Hillcrest Restaurant and Taphouse,$$,Antioch,CA,94531,2.0
AkCGmQFPAteEL7OKjINaKw,County Market,$$,Antioch,CA,94531,2.0
pNnyApjMyrVSHH4U8PxaTw,Miller's Cafe,$$,Antioch,CA,94509,2.0
MxhNwZeZHxodVJreQ6xm_Q,Taqueria Salsa,$$,Antioch,CA,94509,2.0
9JJeW7Yh9CI7Sd5lLnO9Sw,Black Diamond Mines Regional Preserve,,Antioch,CA,94509,
6fAdXr1uCkgFlU9aDxU99g,Aracely's Restaurant & Market,$,Antioch,CA,94509,1.0
Y1mbz5NBgmLDSXSHRy8llA,Wence House California Cuisine,$$,Brentwood,CA,94513,2.0
SsvhGze1w41MJONTmvfi6g,Chaman Kabob Restaurant,$$,Brentwood,CA,94513,2.0
oscMB7pxoMH1U4BfVRW9Tg,El Burro Veloz,$$,Antioch,CA,94531,2.0
MmGGSKUEDj6hDgsMCrlfUw,Celia's Mexican Restaurant - Antioch,$$,Antioch,CA,94509,2.0
CnvWEaYdbTo6tB3XE9mMRA,Banh Mi Express,$$,Brentwood,CA,94513,2.0
SUQdeiXrStZVeZaj_BepOA,Tailgaters Sports Bar & Grill,$$,Antioch,CA,94531,2.0
t4M3nyoloRLzj3aKYoDZXA,Melo's Pizza & Pasta,$$,Brentwood,CA,94513,2.0
zY1Hps5M1f5vK8riFor55w,Ngon Noodle House,$$,Antioch,CA,94509,2.0
P6iDWk41egcvxOcSBJSuvQ,South North Dragon,$,Antioch,CA,94509,1.0
Ug192iA5lrJ_aIJ9ZLWRJw,Champions Bar and Grill,$$,Antioch,CA,94531,2.0
iqBP44GviH0E1hUV4E98Rg,Oakley Tavern,$$,Oakley,CA,94561,2.0
nglrpXj92KBKaVEBA0nPow,Las Fodongas,,Antioch,CA,94509,
HTq_Rov2hNuwv8Pec_uSkw,Naan & Kabob Bazaar,$,Antioch,CA,94531,1.0
Ce-S3BV0dGlr6pjvw_JfQg,Little J's,$$,Pittsburg,CA,94565,2.0
yvg4ZqYmP3PNdDd7VAB5fg,Sabrina's Pizzeria,$$,Oakley,CA,94561,2.0
7sNTWwxJNH4XJxpZpt6c3g,Rick's On Second,$$,Antioch,CA,94509,2.0
j20AqravnNkLh-_v_gc9iQ,Sylvia's Country Kitchen,$$,Antioch,CA,94509,2.0
fSn7lQYpNd5ivh3Wn7OlVw,La Plazuela,$$,Antioch,CA,94509,2.0
_RhWpZN7ewgy0NXNLgRNJQ,Scotties Shutters Brasserie,$$$,Brentwood,CA,94513,3.0
hwpyCbAN489hUxWOGZviyQ,China City Restaurant,$,Antioch,CA,94509,1.0
3rDyS7adJb5lD-Hda9F2Gg,Momo N Curry,$$,Concord,CA,94521,2.0
G9fBVf3Jkzf6_WXdZbtaaw,Blue Saigon,$$,Pittsburg,CA,94565,2.0
ntpDBx97eMjCGKH68gGUug,The Bay Nutrition,,Antioch,CA,94509,
IbYa8oiUqjcqZDOUiJgVzQ,KRKakes,$$,Antioch,CA,94531,2.0
3A2t_izUYXQKoDKRBoOgXA,Revival Kitchen & Bar,$$,Concord,NH,03301,2.0
M0GYap4IiXhq6Y1BrQD8bg,The Barley House,$$,Concord,NH,03301,2.0
IyTrzuctTlpESClsawPP4g,The Red Blazer Restaurant & Pub,$$,Concord,NH,03301,2.0
INc_nAEVTS_Pc10aHrJwjA,Chuck's Barbershop,$$,Concord,NH,03301,2.0
enx4pKVZkU6tq9fDVNr4xQ,Moritomo Japanese Restaurant,$$,Concord,NH,03301,2.0
NLmh6gfBldCaVwZ28HnZuw,Smokeshow Barbeque,$$,Concord,NH,03301,2.0
m2g-6UYQjrGHbAPa9Qqvgg,The Common Man,$$,Concord,NH,03301,2.0
ZqOGLjsNMcbt_kpLH52CZQ,El Rodeo,$$,Concord,NH,03301,2.0
APMKIGz2gpLUkbw-Ms0C5A,Nina's Bistro and Sandwiches,,Concord,NH,03301,
_UHtbTZE8NjPMnDT3RB-eg,Col's Kitchen,,Concord,NH,03301,
OwnEhBuDLnK8mojVzMb-ew,Angelina's Ristorante Italiano,$$,Concord,NH,03301,2.0
f5WD6o_jv5ZzOcn_YFTTmw,Constantly Pizza,$,Concord,NH,03301,1.0
7gZM0TZzQwk2E5VgeBnOdQ,T-BONES Great American Eatery,,Concord,NH,03301,
I91qZ_MTHjLcPFVvIVDMrQ,Sal's Pizza,$,Concord,NH,03301,1.0
zlWPZSlDX4NeAhCKkh5dgw,Nonna's Place,$$,Concord,NH,03301,2.0
ecXM34e5Hz8hoYJRpU3-MA,The Works Bakery Cafe,$$,Concord,NH,03301,2.0
cnPt8Z9F77YvTHiml3644g,Tucker's,$$,Concord,NH,03301,2.0
_30u1Dmg3VHzwxMui1ZstQ,The Red Arrow Diner,$$,Concord,NH,03301,2.0
nUJrzOHpyX9eOeUpxTHyTw,Tea Garden Restaurant,$,Concord,NH,03301,1.0
0zf1TsWpYMPWDY2pnivY7Q,Cheers Grille & Bar,$$,Concord,NH,03301,2.0
wC3xox_tqcWcQoeN5G_JwQ,Eagle Square Deli & First Impressions Catering,$,Concord,NH,03301,1.0
wMQqjmNgjVzt-49mPrLakg,Dos Amigos Burritos,$,Concord,NH,03305,1.0
EUpsSrZ2SnKZ07wLs6I-4A,Margaritas Mexican Restaurant,$$,Concord,NH,03301,2.0
8MfIq7qx2j0RNg-UpixcNw,O Steaks & Seafood,$$$,Concord,NH,03301,3.0
qO0nHhpVWMI2ciMNDQpWMQ,Granite Restaurant & Bar,$$$,Concord,NH,03301,3.0
lDjBE-qHBvAkrTqemE9_Fw,Siam Orchid Thai Bistro,$$,Concord,NH,03301,2.0
516dY5jfSdh1R-Y1eh3DHQ,Granite State Candy Shoppe,$$,Concord,NH,03301,2.0
h2vbJBQ8mjz9qYwfj4mHgA,Revelstoke Coffee,$$,Concord,NH,03301,2.0
hY68sobr0vLNnM78pDPp5Q,Hermanos Cocina Mexicana,$$,Concord,NH,03301,2.0
YXJisQHEtqB8VImroZQVGA,The Crust and Crumb Baking Company,$,Concord,NH,03301,1.0
sFdKlWtDQ5qx4NeumDQVSA,Casamigos,$$,Concord,NH,03301,2.0
ote-KaCRuvNR3xnQCmZ4oA,Live Juice,$$,Concord,NH,03301,2.0
g5mc9y9AtYvH19K8Wnk3GQ,Beefside,$$,Concord,NH,03301,2.0
XS3vpormPg9UPfEDwuOAXA,Tandy's Pub & Grille,$,Concord,NH,03301,1.0
Omvi8pk2m3lm6FeL6KJs0w,The Draft Sports Bar & Grill,$$,Concord,NH,03301,2.0
WZ0PS_sAaHPB8Rhs9bDaxQ,Beijing & Tokyo Restaurant,$$,Concord,NH,03301,2.0
GozmBfLxYPP0Y9Q6RMf86w,Buffalo Wild Wings,$$,Concord,NH,03301,2.0
S6Nh_Zp9iMG5IK_3Vr_iQw,In A Pinch Cafe,$,Concord,NH,03301,1.0
fZgKj0dNoLmZy0S02zJtTw,The Gas Lighter Restaurant,$$,Concord,NH,03301,2.0
Wcl4Yl6_pZIzFOKedUZVvg,Vibes Gourmet Burgers,$$,Concord,NH,03301,2.0
cep50oM_-c2pnxgxGP2QQQ,Arnie's Place,$,Concord,NH,03301,1.0
RGEJtcHab9q4heIhVJOJVA,New Hampshire Doughnut Co.,,Concord,NH,03301,
MU3FLXjhlGMH-KOQ2X9sMw,The Windmill Restaurant,$,Concord,NH,03301,1.0
3IFMuFZMtFrSCUB5lFQwWA,Puppy Love Hot Dogs,$,Concord,NH,03301,1.0
xqtNqw0N0mK-Pedy0VDoqg,Makris Lobster & Steak House,$$,Concord,NH,03301,2.0
wxnJnl4w8EJtn1u7d39nHg,Five Guys,$,Concord,NH,03301,1.0
JcSOpIvEgcWPUWaW2-rFUA,Splendid Sushi,$$,Concord,NH,03301,2.0
VlrI0cESTDZA4jLN5WCxHQ,Whiskey and Wine,$$,Concord,NH,03301,2.0
b0tGyqv0Py-IP_DwoJgJSw,Area 23,$,Concord,NH,03301,1.0
13TvWJsWpl2sEz_iBYe8Ew,New Hampshire Pizza Co.,,Concord,NH,03301,
KiLKD4iZKn6VEcedauTGPw,Dillon Beach Coastal Kitchen,,Dillon Beach,CA,94929,
k8T9uE2jt7UI2Gn34RBqIw,Fishetarian Fish Market,$$,Bodega Bay,CA,94923,2.0
yBgRfP2I9k4HHoF1EU2uqA,Dillon Beach,,Dillon Beach,CA,94929,
cOyIlIKQkZ9dcjA0X7gB0w,Drakes Sonoma Coast,$$$,Bodega Bay,CA,94923,3.0
51erZciM_SPLXqc_TYcZDw,Rocker Oysterfeller's,$$,Valley Ford,CA,94972,2.0
D-gZAfWSzVq6AVbgJr1etw,Nick's Cove,$$,Marshall,CA,94940,2.0
tUG_G14zHb55yFlrkERNSw,Valley Ford Cheese & Creamery,$$,Valley Ford,CA,94972,2.0
BILz5QW3FCLeL4A-RMYeQg,Route One Bakery & Kitchen,,Tomales,CA,94971,
WjB0O4JP22i_W3Kd-5lQcA,Tomales Point Trail - Tule Elk Preserve,,Inverness,CA,94937,
_UuREe-IJVf7NeRYmp9kZg,Estero Cafe,$$,Valley Ford,CA,94972,2.0
k08xWL3ilvPk3zYYWjLb2Q,Captain Davey's Ice Cream & Espresso,$,Bodega Bay,CA,94923,1.0
qWHNog8UpAcGGfXv9XopRA,Dinucci's Italian Dinners,$$,Valley Ford,CA,94972,2.0
GXOfaGrcsnc7o9Ezat17RQ,Doran Regional Park,,Bodega Bay,CA,94923,
DkWwEy27s_PfKEjEoEYNlQ,Tomales Deli & Cafe,$$,Tomales,CA,94971,2.0
KYot7OVU2XqRPDONUa1mjQ,The Tides Wharf Restaurant,$$,Bodega Bay,CA,94923,2.0
_mJcBQ0tEMjUgFGYNtPQZg,K&A Take Away,$,Tomales,CA,94971,1.0
CoxE2bsTufTlF0LtYirpLw,Jam's Joy Bungalow,$$,Sebastopol,CA,95472,2.0
46zPPbpdvBsSqVo0jYTO4g,The Dog House,$$,Bodega Bay,CA,94923,2.0
Tcen4lYs-19D9Bs5w0wwPg,The Links at Bodega Harbour,,Bodega Bay,CA,94923,
wjY_fFmUMRXuLsGw-pCrQQ,Bluewater Bistro,$$,Bodega Bay,CA,94923,2.0
rhBRqJP-wljeDMmSYhBI2Q,McClures Beach,,Inverness,CA,94937,
EPBzUngox1EsBEFMmkj11g,Drakes Fireside Lounge,$$$,Bodega Bay,CA,94923,3.0
F7H9WDMbn9UP9hui9Y8Vaw,EJ Services,$$,Pacifica,CA,94044,2.0
7Lsab_qQzJ4crGtKpR_MCA,Pinnacle Gulch Coastal Access Trail,,Bodega Bay,CA,94923,
wjXyFbPmq5jrHoQV7T-G5Q,The Foster Museum,,Palo Alto,CA,94303,
ohVqOMbp_fxmHXwwaFe28w,Dogfather K9 Connections,,Santa Rosa,CA,95407,
JOScXDch-xuuG7OkYvz2tw,Lasagna Today,,San Anselmo,CA,94960,
T_Fq2smXPE8y2jx23T2lHA,FroGo Food Truck,,San Francisco,CA,94130,
CVO_TF7k85C_p6bSg9ti2Q,Mestizo,,San Francisco,CA,94102,
J3viJZIqK3Bqxiiu6YayrQ,Hero Cafe,,Napa,CA,94559,
